id,text,char_count,word_count,sentence_type,style,quality_score,source
14641,গো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14642,গৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14643,ঘা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14644,ঘি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14645,ঘী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14646,ঘু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14647,ঘূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14648,ঘৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14649,ঘে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14650,ঘৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14651,ঘো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14652,ঘৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14653,ঙা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14654,ঙি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14655,ঙী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14656,ঙু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14657,ঙূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14658,ঙৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14659,ঙে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14660,ঙৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14661,ঙো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14662,ঙৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14663,চা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14664,চি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14665,চী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14666,চু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14667,চূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14668,চৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14669,চে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14670,চৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14671,চো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14672,চৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14673,ছা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14674,ছি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14675,ছী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14676,ছু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14677,ছূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14678,ছৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14679,ছে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14680,ছৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14681,ছো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14682,ছৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14683,জা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14684,জি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14685,জী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14686,জু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14687,জূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14688,জৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14689,জে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14690,জৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14691,জো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14692,জৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14693,ঝা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14694,ঝি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14695,ঝী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14696,ঝু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14697,ঝূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14698,ঝৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14699,ঝে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14700,ঝৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14701,ঝো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14702,ঝৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14703,ঞা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14704,ঞি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14705,ঞী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14706,ঞু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14707,ঞূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14708,ঞৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14709,ঞে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14710,ঞৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14711,ঞো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14712,ঞৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14713,টা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14714,টি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14715,টী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14716,টু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14717,টূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14718,টৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14719,টে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14720,টৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14721,টো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14722,টৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14723,ঠা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14724,ঠি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14725,ঠী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14726,ঠু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14727,ঠূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14728,ঠৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14729,ঠে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14730,ঠৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14731,ঠো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14732,ঠৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14733,ডা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14734,ডি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14735,ডী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14736,ডু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14737,ডূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14738,ডৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14739,ডে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14740,ডৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14741,ডো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14742,ডৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14743,ঢা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14744,ঢি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14745,ঢী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14746,ঢু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14747,ঢূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14748,ঢৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14749,ঢে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14750,ঢৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14751,ঢো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14752,ঢৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14753,ণা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14754,ণি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14755,ণী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14756,ণু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14757,ণূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14758,ণৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14759,ণে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14760,ণৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14761,ণো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14762,ণৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14763,তা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14764,তি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14765,তী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14766,তু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14767,তূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14768,তৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14769,তে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14770,তৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14771,তো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14772,তৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14773,থা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14774,থি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14775,থী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14776,থু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14777,থূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14778,থৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14779,থে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14780,থৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14781,থো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14782,থৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14783,দা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14784,দি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14785,দী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14786,দু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14787,দূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14788,দৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14789,দে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14790,দৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14791,দো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14792,দৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14793,ধা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14794,ধি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14795,ধী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14796,ধু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14797,ধূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14798,ধৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14799,ধে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14800,ধৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14801,ধো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14802,ধৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14803,না,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14804,নি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14805,নী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14806,নু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14807,নূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14808,নৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14809,নে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14810,নৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14811,নো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14812,নৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14813,পা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14814,পি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14815,পী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14816,পু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14817,পূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14818,পৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14819,পে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14820,পৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14821,পো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14822,পৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14823,ফা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14824,ফি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14825,ফী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14826,ফু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14827,ফূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14828,ফৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14829,ফে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14830,ফৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14831,ফো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14832,ফৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14833,বা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14834,বি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14835,বী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14836,বু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14837,বূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14838,বৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14839,বে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14840,বৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14841,বো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14842,বৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14843,ভা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14844,ভি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14845,ভী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14846,ভু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14847,ভূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14848,ভৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14849,ভে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14850,ভৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14851,ভো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14852,ভৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14853,মা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14854,মি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14855,মী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14856,মু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14857,মূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14858,মৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14859,মে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14860,মৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14861,মো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14862,মৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14863,যা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14864,যি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14865,যী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14866,যু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14867,যূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14868,যৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14869,যে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14870,যৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14871,যো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14872,যৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14873,রা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14874,রি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14875,রী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14876,রু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14877,রূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14878,রৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14879,রে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14880,রৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14881,রো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14882,রৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14883,লা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14884,লি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14885,লী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14886,লু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14887,লূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14888,লৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14889,লে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14890,লৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14891,লো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14892,লৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14893,শা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14894,শি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14895,শী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14896,শু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14897,শূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14898,শৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14899,শে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14900,শৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14901,শো,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14902,শৌ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14903,ষা,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14904,ষি,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14905,ষী,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14906,ষু,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14907,ষূ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14908,ষৃ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14909,ষে,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
14910,ষৈ,2,1,statement,phoneme_consonant_matra,18.0,prompts.csv
